id,date,day,month,year,day_of_week,is_weekend
6dd178c1-80b9-4610-b996-1124bd6023c7,2015-07-20,20,7,2015,Monday,False
327fa530-9f44-4326-8573-0d7dc74a0c60,2015-07-21,21,7,2015,Tuesday,False
c83d7ada-5133-4bc5-b411-4f02291f5be8,2015-07-22,22,7,2015,Wednesday,False
bdda6b5f-cdfe-40d3-8cd1-c20556fe897d,2015-07-23,23,7,2015,Thursday,False
c1c20c22-618c-46ef-84c3-e7154230ea47,2015-07-24,24,7,2015,Friday,False
58c0c7af-44fc-43a1-885d-5d1f83683383,2015-07-25,25,7,2015,Saturday,True
2751e2d8-1d69-451e-bbe5-e17f75e351b0,2015-07-26,26,7,2015,Sunday,True
df751bd6-0727-4235-a06f-c9fafc22994a,2015-07-27,27,7,2015,Monday,False
6b1811cb-2ee2-4cee-91fb-45778432a26f,2015-07-28,28,7,2015,Tuesday,False
704497da-8e38-435d-be65-e2de983e3617,2015-07-29,29,7,2015,Wednesday,False
f8415a58-7243-47fb-bbea-731083e2a036,2015-07-30,30,7,2015,Thursday,False
7608508d-4942-4586-8d58-f4911ca56cab,2015-07-31,31,7,2015,Friday,False
a317b8e7-064d-4a47-a418-eab8082ab563,2015-08-01,1,8,2015,Saturday,True
a1f2e308-b9b7-445b-8149-e08df42cbe02,2015-08-02,2,8,2015,Sunday,True
da8b1970-bf86-4b4a-9ebc-d9675aa0a90f,2015-08-03,3,8,2015,Monday,False
5608a0e8-7f53-4808-ac74-763f542b50d1,2015-08-04,4,8,2015,Tuesday,False
6cc8c24e-5857-40a4-ad4d-0b072586db08,2015-08-05,5,8,2015,Wednesday,False
4cf3187e-6cfa-4062-8c2b-3fc786527311,2015-08-06,6,8,2015,Thursday,False
7a42e2d1-ddb6-4006-91d0-84c4bac9b2c1,2015-08-07,7,8,2015,Friday,False
6da0b714-b6f0-4062-9977-4025e3ab8901,2015-08-08,8,8,2015,Saturday,True
37944492-7324-4ea3-8863-e631c9e61fb7,2015-08-09,9,8,2015,Sunday,True
ac933a5a-2b17-41ab-bbe8-115ecc7fd6cd,2015-08-10,10,8,2015,Monday,False
84cd3dab-7fd0-4bb3-8ea5-bcd0d9ba1419,2015-08-11,11,8,2015,Tuesday,False
f5055789-67a3-486a-b616-2037cf6827d2,2015-08-12,12,8,2015,Wednesday,False
c59ddf63-6b45-4e56-969d-39e6c63eb1e1,2015-08-13,13,8,2015,Thursday,False
89032905-6c48-4672-8ec2-07f6784d71e7,2015-08-14,14,8,2015,Friday,False
41286ae2-1654-4470-8228-05ad3da7cf90,2015-08-15,15,8,2015,Saturday,True
288a99dc-1f21-427a-bc1a-d02c9b147876,2015-08-16,16,8,2015,Sunday,True
385bee7b-90de-424c-8d63-37cd3bcfe189,2015-08-17,17,8,2015,Monday,False
aa079307-c919-4ffe-87d9-8c5777f3ab76,2015-08-18,18,8,2015,Tuesday,False
94144bdb-60b7-456e-b2a5-31ceaf86a3bf,2015-08-19,19,8,2015,Wednesday,False
7522e710-575a-4c66-9769-e8ad4ea56f9c,2015-08-20,20,8,2015,Thursday,False
7a49e6fa-40fb-4650-a276-949cda535aa4,2015-08-21,21,8,2015,Friday,False
19d81e2c-214a-40af-8504-7d67aac33eb5,2015-08-22,22,8,2015,Saturday,True
fac06cca-c5de-445b-ad84-517d03c8112e,2015-08-23,23,8,2015,Sunday,True
4ec077ef-969f-4980-93b2-ce4fb08eaac8,2015-08-24,24,8,2015,Monday,False
6b047509-9736-460e-896c-ec8f49c85808,2015-08-25,25,8,2015,Tuesday,False
574a67d0-ded8-48da-825e-34ccecbccd90,2015-08-26,26,8,2015,Wednesday,False
d3b82d3d-3530-452f-8e8f-e5ad0b5de147,2015-08-27,27,8,2015,Thursday,False
cc576e3c-d17f-4574-a85a-5a26449097ec,2015-08-28,28,8,2015,Friday,False
a87c3354-c27f-4a33-a51b-f90c362e2f22,2015-08-29,29,8,2015,Saturday,True
667eb9d4-c713-46bd-a6db-ffdeafae765b,2015-08-30,30,8,2015,Sunday,True
ceeee48d-a6b7-4a02-9b7b-82501e468e9b,2015-08-31,31,8,2015,Monday,False
ac4b96ac-8ec7-4788-9581-d6c961304ed2,2015-09-01,1,9,2015,Tuesday,False
02f34868-2c2d-47a7-94c9-85be89a60183,2015-09-02,2,9,2015,Wednesday,False
753fe9d6-32a2-4338-a26b-129a0ac3fc60,2015-09-03,3,9,2015,Thursday,False
d2f6c3cf-9f76-4ea4-8660-c97e83bd72ac,2015-09-04,4,9,2015,Friday,False
da89d768-f236-4299-b71f-3a50c068ea86,2015-09-05,5,9,2015,Saturday,True
a72b799f-355b-400e-ab8d-a6bd0992f62d,2015-09-06,6,9,2015,Sunday,True
a3cc3ab1-79ed-4b94-ab1b-2cdb34897dd0,2015-09-07,7,9,2015,Monday,False
52b3cccb-b44c-4a4c-ac24-590bc2d7bf1a,2015-09-08,8,9,2015,Tuesday,False
ea8dc082-035e-4b04-9f3f-def8e8d578d8,2015-09-09,9,9,2015,Wednesday,False
6168ddcb-c706-40b0-9571-863f6293044b,2015-09-10,10,9,2015,Thursday,False
46e402f5-16ba-42fa-8159-9c07f61c1290,2015-09-11,11,9,2015,Friday,False
e00be625-7b23-4e01-be09-2b460d82dae3,2015-09-12,12,9,2015,Saturday,True
1ddfed12-d3ec-448c-b287-2846aa89bca7,2015-09-13,13,9,2015,Sunday,True
79af5c7c-e4be-4c64-a2d6-d1c26f291840,2015-09-14,14,9,2015,Monday,False
f3025139-e961-41e9-98e9-b2d45b955207,2015-09-15,15,9,2015,Tuesday,False
3c087318-1bed-40bb-8195-c657d9b303db,2015-09-16,16,9,2015,Wednesday,False
e3abe87a-1d71-4f40-8555-4739522157fa,2015-09-17,17,9,2015,Thursday,False
6c38e395-2fd4-4e2d-89fa-3c74ad6a838d,2015-09-18,18,9,2015,Friday,False
7749e03d-8a94-448a-9c04-cfff3de1bc0b,2015-09-19,19,9,2015,Saturday,True
0de6fa88-8ee7-430d-9437-b5d2417de6d0,2015-09-20,20,9,2015,Sunday,True
f8f76a0b-e951-4a43-b699-09b9b4a4c9d5,2015-09-21,21,9,2015,Monday,False
4c61ed93-5317-4731-bf9d-c3024bd75b09,2015-09-22,22,9,2015,Tuesday,False
420680da-df51-4c62-b336-5aa25f379611,2015-09-23,23,9,2015,Wednesday,False
76eaddd1-010b-4fd6-a933-8d36927404d0,2015-09-24,24,9,2015,Thursday,False
3559d2a5-d546-407b-b96d-c28ae90853de,2015-09-25,25,9,2015,Friday,False
00700c8d-1ec0-4bdd-8a15-17d8972dd1fc,2015-09-26,26,9,2015,Saturday,True
3f89d69b-11f5-4f53-8ef4-3c98e7d7f3cb,2015-09-27,27,9,2015,Sunday,True
ae4dacc6-09a2-44c1-8b57-66d052738f20,2015-09-28,28,9,2015,Monday,False
6340c45d-6d72-4e91-a567-ff540db83fd2,2015-09-29,29,9,2015,Tuesday,False
6847a439-75c2-47d8-86b7-91051b800642,2015-09-30,30,9,2015,Wednesday,False
2da9c8bc-b709-4b05-b0b6-2f3f1d8ae3c4,2015-10-01,1,10,2015,Thursday,False
8dc879f6-508c-441c-8af3-3101ac2c4e78,2015-10-02,2,10,2015,Friday,False
89757c76-41cb-4d5a-98e2-418ed0bcd756,2015-10-03,3,10,2015,Saturday,True
c11e3aee-b7e4-4b2e-ae9d-d6b519c9754d,2015-10-04,4,10,2015,Sunday,True
41a420e8-7ee9-4ec2-ba38-a1aed084ceb6,2015-10-05,5,10,2015,Monday,False
f909473f-78fa-44b5-b00b-5a2d64c299a0,2015-10-06,6,10,2015,Tuesday,False
5f03ea7e-918d-40f5-9f85-3a8f4db6a575,2015-10-07,7,10,2015,Wednesday,False
2513ace7-a1eb-4d48-a500-e1fb50d20884,2015-10-08,8,10,2015,Thursday,False
4933d3b4-bef5-4ae2-baf6-688933cdbb78,2015-10-09,9,10,2015,Friday,False
7e165c60-ab02-471f-829b-72299842f3a3,2015-10-10,10,10,2015,Saturday,True
31a9cb9f-d0f8-4ee0-82e3-1eae241b9351,2015-10-11,11,10,2015,Sunday,True
394c5122-70ff-492f-9410-9ceff0b96d2f,2015-10-12,12,10,2015,Monday,False
54b88824-1c6e-4c33-9612-6c8556f56ab8,2015-10-13,13,10,2015,Tuesday,False
dd9609eb-ea01-4879-97bf-905159498cdf,2015-10-14,14,10,2015,Wednesday,False
ebf1c614-917c-4edb-8331-e855d3a8df66,2015-10-15,15,10,2015,Thursday,False
b5f62ca1-fc7c-40b4-b6f1-97103c905d17,2015-10-16,16,10,2015,Friday,False
e59dd1a1-927d-44bf-a975-5bff024b3f90,2015-10-17,17,10,2015,Saturday,True
7a5f31cf-6079-4d8b-b935-25e685d5a29a,2015-10-18,18,10,2015,Sunday,True
7abe5607-edc5-4142-9db0-62db5e2f64b6,2015-10-19,19,10,2015,Monday,False
fb305e8a-ab09-46d5-a008-7a7f02af586e,2015-10-20,20,10,2015,Tuesday,False
35d79248-2f2b-4fa0-9eb2-7b4100190103,2015-10-21,21,10,2015,Wednesday,False
083b85a5-2442-4fa7-a270-14f4e3d44ab3,2015-10-22,22,10,2015,Thursday,False
8676eb2d-18c7-457d-bffc-32255f328f06,2015-10-23,23,10,2015,Friday,False
e911bcf7-bf8a-45e9-8775-5757d06ba1f3,2015-10-24,24,10,2015,Saturday,True
cc40e155-45fa-4176-a31e-db967037a8d8,2015-10-25,25,10,2015,Sunday,True
dc5c8975-a8ea-49c8-9b08-6e507c8fec40,2015-10-26,26,10,2015,Monday,False
e41c5777-1698-4129-9d08-1a9df40ccb55,2015-10-27,27,10,2015,Tuesday,False
e80c2281-5af5-43ad-bcc9-b7b2912e8bd9,2015-10-28,28,10,2015,Wednesday,False
5b6508af-79de-4e1d-8cb3-b1cf788a8f0a,2015-10-29,29,10,2015,Thursday,False
ef38ab37-b545-4f5e-b6d5-5210fde6944c,2015-10-30,30,10,2015,Friday,False
34038048-db26-43c2-a9b2-ab0a70a61f4e,2015-10-31,31,10,2015,Saturday,True
be45a9f6-0873-4453-9403-a2c525e975a0,2015-11-01,1,11,2015,Sunday,True
3736da60-2c0b-458e-9bc5-e677053979ea,2015-11-02,2,11,2015,Monday,False
7a59115e-6399-4af1-b481-2dd2acb33305,2015-11-03,3,11,2015,Tuesday,False
de9b1ca2-77b5-4879-a819-7c4c5b3016fc,2015-11-04,4,11,2015,Wednesday,False
6f18a3fd-001a-4a18-b580-937b40aa48ac,2015-11-05,5,11,2015,Thursday,False
0172a0e9-acae-487d-9503-2af233c133e1,2015-11-06,6,11,2015,Friday,False
8ed71ff3-4567-4803-8dc0-49a7f49a667b,2015-11-07,7,11,2015,Saturday,True
c290501e-2336-4e1f-83a4-d3dace2a2d52,2015-11-08,8,11,2015,Sunday,True
6dfa4274-2a0a-4d9b-b8ae-e41a01ae3c60,2015-11-09,9,11,2015,Monday,False
afb3cf4f-d83f-4b64-bc04-67aa6e175fc4,2015-11-10,10,11,2015,Tuesday,False
bf92f70d-c514-48ab-bafe-25fe63338ba2,2015-11-11,11,11,2015,Wednesday,False
f954fbcc-27f0-49f7-8144-13afa92f70f7,2015-11-12,12,11,2015,Thursday,False
72daf208-fe0b-4f84-8b0b-99884c024086,2015-11-13,13,11,2015,Friday,False
3b84425c-e2c7-44a6-b394-cd3f731d2e43,2015-11-14,14,11,2015,Saturday,True
543630af-29e1-4063-a3e3-f5f2e342b536,2015-11-15,15,11,2015,Sunday,True
1105f2a6-ed7b-4e01-835b-ebd9de988f11,2015-11-16,16,11,2015,Monday,False
52bfd042-542f-4a78-9e70-c03240f5a6c9,2015-11-17,17,11,2015,Tuesday,False
8d6a48be-dd2c-4870-bd37-4b2c71156a9b,2015-11-18,18,11,2015,Wednesday,False
b5344859-93b3-4e41-b631-5e1a45945f41,2015-11-19,19,11,2015,Thursday,False
353e39f9-f9b2-47d4-b0fe-1fa1fe3abc2c,2015-11-20,20,11,2015,Friday,False
5bfdd1d5-76d8-4ca3-91b5-273ff7e1ee0c,2015-11-21,21,11,2015,Saturday,True
034a3aaa-1cb5-4bb0-af1b-b6a9bf9d10ed,2015-11-22,22,11,2015,Sunday,True
9ecef1a5-b5e1-44f0-8810-3aaee9ddfd62,2015-11-23,23,11,2015,Monday,False
d90d37ee-0c10-4a14-bc88-2c26f3c38767,2015-11-24,24,11,2015,Tuesday,False
4fd090dd-c51e-4ccd-bf87-63e0902871cb,2015-11-25,25,11,2015,Wednesday,False
9b68253c-d77f-4f18-982f-ca477536fc9f,2015-11-26,26,11,2015,Thursday,False
06a11444-df3f-4e62-a9ba-fc3af55ce058,2015-11-27,27,11,2015,Friday,False
2958f629-bb69-4cb0-a7d8-c7479c6b2d07,2015-11-28,28,11,2015,Saturday,True
033aa7bd-f2ca-4839-b3d7-b31c444044e1,2015-11-29,29,11,2015,Sunday,True
d01c4cb3-b584-4388-a90e-e68b6bd1b275,2015-11-30,30,11,2015,Monday,False
405b362e-ee2a-400f-bb39-e5d7f0523da2,2015-12-01,1,12,2015,Tuesday,False
2f316e9d-a4eb-4cd2-92cf-2b2af36c5aa0,2015-12-02,2,12,2015,Wednesday,False
c2f87721-e16b-4489-9a14-d7f686eed133,2015-12-03,3,12,2015,Thursday,False
edb6cffb-57ed-4bf7-aca1-2f1f6c9e394f,2015-12-04,4,12,2015,Friday,False
f9634a5e-eed4-464b-bbf3-bb1ca9f0493a,2015-12-05,5,12,2015,Saturday,True
b3143454-8400-41cf-a44f-24002ab45066,2015-12-06,6,12,2015,Sunday,True
d02fbf5a-6f42-4b9b-93ea-ea8488512009,2015-12-07,7,12,2015,Monday,False
de7dbc1f-3c4b-4f0c-a512-39956433f590,2015-12-08,8,12,2015,Tuesday,False
5e83e589-f333-43d6-96cf-bd2b93a79ea0,2015-12-09,9,12,2015,Wednesday,False
a97a6546-6296-4906-a3c0-5f7029a551c5,2015-12-10,10,12,2015,Thursday,False
32710439-7e62-4b51-ab4b-746f3cb2998f,2015-12-11,11,12,2015,Friday,False
9df88100-f9cc-45a8-afa4-209fcdc4665a,2015-12-12,12,12,2015,Saturday,True
19a6c44b-344b-4ae0-af7b-fec34c0a4406,2015-12-13,13,12,2015,Sunday,True
0c45a40c-ccce-42a6-b65f-234123fff048,2015-12-14,14,12,2015,Monday,False
b17f8d77-2abe-4b34-b556-2ff50787a306,2015-12-15,15,12,2015,Tuesday,False
1cc1629c-899f-4849-a8d4-2880ef16f877,2015-12-16,16,12,2015,Wednesday,False
7239cb36-247f-4963-b373-d95f3384d56a,2015-12-17,17,12,2015,Thursday,False
639a20ab-6560-4663-868e-9e0e6ce878dc,2015-12-18,18,12,2015,Friday,False
4685bc02-50d4-4561-8ca2-10f44f9a391c,2015-12-19,19,12,2015,Saturday,True
1a8f303b-590e-49a6-9642-196b19aa15cb,2015-12-20,20,12,2015,Sunday,True
b6d4db04-55c8-4dc4-9a71-0f35a4e5a5a8,2015-12-21,21,12,2015,Monday,False
14d4e595-e8a8-478f-af71-97dd0950d18e,2015-12-22,22,12,2015,Tuesday,False
a238c16a-b1d9-4da2-95b3-3822cb131b22,2015-12-23,23,12,2015,Wednesday,False
27b35759-f6f3-4280-8c52-bc05f1c97cde,2015-12-24,24,12,2015,Thursday,False
b4d64cd5-b1cc-4d2e-8682-32701ea9e9a9,2015-12-25,25,12,2015,Friday,False
2507e625-b5c9-43f8-a9d8-303007e77706,2015-12-26,26,12,2015,Saturday,True
23a7d48d-abfd-44aa-9947-47ddcfd1f5f8,2015-12-27,27,12,2015,Sunday,True
bbabc34c-8c99-42c6-877d-1bf6a791669a,2015-12-28,28,12,2015,Monday,False
72c2ac27-de16-4447-a914-e3f2bacceadb,2015-12-29,29,12,2015,Tuesday,False
5382be12-8949-49af-aba9-ca93ea9e4a09,2015-12-30,30,12,2015,Wednesday,False
b9ef69da-beb9-4a4d-948c-bcdd8aa08f2a,2015-12-31,31,12,2015,Thursday,False
691ef26b-43ac-4a34-811b-e82942bff0f8,2016-01-01,1,1,2016,Friday,False
a9af8f19-e369-431b-939b-f825840eea44,2016-01-02,2,1,2016,Saturday,True
af85c72e-6ecf-427a-9e7b-f51e4c13642b,2016-01-03,3,1,2016,Sunday,True
44cb4ad8-ebf9-40ae-a67b-4a9d3f0c1d7b,2016-01-04,4,1,2016,Monday,False
c914c066-53dd-4b3b-8562-cfd74a821259,2016-01-05,5,1,2016,Tuesday,False
28b6cba8-ba63-4e00-bbac-a89c0b8a0613,2016-01-06,6,1,2016,Wednesday,False
4607a765-8adc-48a0-8432-a0087f90acd1,2016-01-07,7,1,2016,Thursday,False
581c8b85-3822-45c3-862e-61c1b09d63e5,2016-01-08,8,1,2016,Friday,False
834dd8fe-7ec2-43b2-82d9-6432ecb1cf94,2016-01-09,9,1,2016,Saturday,True
342d003b-71e7-4ec1-a82b-b7bf37dccbcd,2016-01-10,10,1,2016,Sunday,True
16fc1a18-11a7-421b-83fa-8b722de2c737,2016-01-11,11,1,2016,Monday,False
631b2695-4750-47d2-af62-b77858c2fd1d,2016-01-12,12,1,2016,Tuesday,False
27579c7a-407e-4e27-8408-8edd50f624d3,2016-01-13,13,1,2016,Wednesday,False
7295d4c8-8ccd-4b48-810a-766847c1a172,2016-01-14,14,1,2016,Thursday,False
6a8018cc-358f-486b-9de9-ed95fde02851,2016-01-15,15,1,2016,Friday,False
eb799d73-4385-4300-a476-4319880a3e68,2016-01-16,16,1,2016,Saturday,True
2cfa87d1-2a11-4417-acc6-14778b1a8c7e,2016-01-17,17,1,2016,Sunday,True
2e2611a9-60e0-4abd-95f8-a4a272e36096,2016-01-18,18,1,2016,Monday,False
d22ef7af-e914-4474-8515-66911937b937,2016-01-19,19,1,2016,Tuesday,False
d91fb23f-5d34-4974-958d-909616e790cb,2016-01-20,20,1,2016,Wednesday,False
3b0b3380-2826-40d4-a48c-14f7d6bd21c6,2016-01-21,21,1,2016,Thursday,False
b7d0ce5b-441c-4993-8f56-3f0a4ca67235,2016-01-22,22,1,2016,Friday,False
ac67884e-0065-4353-ae5f-1ff652efa8be,2016-01-23,23,1,2016,Saturday,True
7dd65cf1-079a-49c7-a85e-bef51d36198e,2016-01-24,24,1,2016,Sunday,True
94a9dd9a-356c-44d2-ac97-f0d16c6a4a2a,2016-01-25,25,1,2016,Monday,False
3c0c21e5-4a10-44db-be42-53e10fc80a0b,2016-01-26,26,1,2016,Tuesday,False
fa23b574-3045-4672-b1d1-c8713d08ca7b,2016-01-27,27,1,2016,Wednesday,False
8c7dd055-60b8-4c46-b3cf-33f09dbb3edc,2016-01-28,28,1,2016,Thursday,False
0df7c5bf-52c7-4246-867a-b4013251f5d7,2016-01-29,29,1,2016,Friday,False
e3f48c31-0f56-49bd-b611-7382751124ec,2016-01-30,30,1,2016,Saturday,True
3c801c07-4d45-4c94-9086-45713119bfe6,2016-01-31,31,1,2016,Sunday,True
640e08ef-fd35-4735-903a-0c3db309859e,2016-02-01,1,2,2016,Monday,False
d92dc9d5-bcbf-454a-9f6e-22e1216ac7ab,2016-02-02,2,2,2016,Tuesday,False
402dde02-2cd6-4987-aad2-92d1bd3292ff,2016-02-03,3,2,2016,Wednesday,False
8154fad7-830b-4ef2-b215-717cf9df17bf,2016-02-04,4,2,2016,Thursday,False
c64f9f36-234f-4264-9662-cdcda12527c5,2016-02-05,5,2,2016,Friday,False
1d1beaa4-e86a-466b-8da6-59c6768d3a83,2016-02-06,6,2,2016,Saturday,True
2bde2aea-2248-4ea7-902f-b3c60b115a2e,2016-02-07,7,2,2016,Sunday,True
159b4d74-201d-4b1c-930f-d9f67956f078,2016-02-08,8,2,2016,Monday,False
1831351b-4aec-4ff1-9b2c-d9b3e8c68ff3,2016-02-09,9,2,2016,Tuesday,False
0d488975-ee91-418c-b3fb-3242dbc055e6,2016-02-10,10,2,2016,Wednesday,False
a15463e4-9bad-4faf-a7f4-751fd84cf6b6,2016-02-11,11,2,2016,Thursday,False
3781de70-a70d-4efd-8bef-b0b98c159193,2016-02-12,12,2,2016,Friday,False
9e35f28b-2271-42ad-9137-6c6e624649c0,2016-02-13,13,2,2016,Saturday,True
58663415-fed4-4662-bbc5-074afdbc9f1b,2016-02-14,14,2,2016,Sunday,True
91423eac-9d4d-4e4b-bcad-a94c8b80cd89,2016-02-15,15,2,2016,Monday,False
e6080f51-52b8-4d7c-ad57-55503ab21108,2016-02-16,16,2,2016,Tuesday,False
87aba354-6c46-446e-93d1-ed59f1225dd4,2016-02-17,17,2,2016,Wednesday,False
6e277260-7d52-4353-9160-c570753b57e0,2016-02-18,18,2,2016,Thursday,False
75de588f-bcdf-4cf9-85c4-e01bb4f6230d,2016-02-19,19,2,2016,Friday,False
22add547-b755-4838-9c49-e2427e1cc53e,2016-02-20,20,2,2016,Saturday,True
de5cba40-3168-4967-836e-07661e86cea4,2016-02-21,21,2,2016,Sunday,True
04ad551f-a081-4605-ac3c-3cedb0d0cc46,2016-02-22,22,2,2016,Monday,False
7ab8f2db-cfe1-4a21-a60e-7325959f089b,2016-02-23,23,2,2016,Tuesday,False
f935d51b-071f-4b5a-9e20-339e4843ef3a,2016-02-24,24,2,2016,Wednesday,False
186fd219-2a32-4943-9b45-be9ff413ca63,2016-02-25,25,2,2016,Thursday,False
84053ab7-2113-4a5e-999b-cb23d2f6e339,2016-02-26,26,2,2016,Friday,False
09ac7d72-495f-403b-9f31-4971b4670e05,2016-02-27,27,2,2016,Saturday,True
4b6a09b7-84b1-44a7-bcb5-b684fc1d4014,2016-02-28,28,2,2016,Sunday,True
b0b62ab8-dd7d-4e20-a3c6-517a20992fb9,2016-02-29,29,2,2016,Monday,False
3c345f3f-49d0-43d1-8dc2-962e221d858e,2016-03-01,1,3,2016,Tuesday,False
351d603e-86eb-4a90-ab94-e53a53f54f14,2016-03-02,2,3,2016,Wednesday,False
90d9e0a0-e2d8-4c1e-bd9b-ed80df4ad1d7,2016-03-03,3,3,2016,Thursday,False
4d50ff8d-42f5-4ee8-a917-da361eae4a31,2016-03-04,4,3,2016,Friday,False
35bcba01-8a60-41d7-8e4d-01f116436a46,2016-03-05,5,3,2016,Saturday,True
a4eefd95-9286-4d3d-8257-3481909b2d17,2016-03-06,6,3,2016,Sunday,True
71fcba5a-f126-46a0-9c52-9e6685fec8dd,2016-03-07,7,3,2016,Monday,False
426df3ce-db19-4f7b-8486-7fd2166d3615,2016-03-08,8,3,2016,Tuesday,False
4c7c0aa4-5c57-4382-83c5-7b6fb40e5d02,2016-03-09,9,3,2016,Wednesday,False
adecfe29-a9dd-48f3-9bde-b18e27ce2784,2016-03-10,10,3,2016,Thursday,False
6ca059d1-f7ae-4f14-b67a-8b0504527d11,2016-03-11,11,3,2016,Friday,False
285f341e-74e3-4d8b-b423-8d999d666661,2016-03-12,12,3,2016,Saturday,True
0c58c24e-f784-41e5-9dfa-a2b0fca1f1ba,2016-03-13,13,3,2016,Sunday,True
76ed8f1b-cf62-415c-902f-d79cf7934143,2016-03-14,14,3,2016,Monday,False
2d641ed0-2d4c-4bc5-8cc9-369c7ca3ed67,2016-03-15,15,3,2016,Tuesday,False
0aab214a-b9d3-4bde-ab18-927d7269e901,2016-03-16,16,3,2016,Wednesday,False
d9434c4a-9ece-4e1e-977d-7697c2f3f501,2016-03-17,17,3,2016,Thursday,False
c8871b0c-fc2d-43dd-9cd8-c0783a78bd5b,2016-03-18,18,3,2016,Friday,False
6576fbd2-7808-4033-a486-8c13ab65eca3,2016-03-19,19,3,2016,Saturday,True
2c815ca3-5476-4fb7-ae68-c620c53b275c,2016-03-20,20,3,2016,Sunday,True
5b217caf-6cb4-42bf-a701-92ef73b42e95,2016-03-21,21,3,2016,Monday,False
7fcb59b2-14a4-45b2-b4ce-f854de907e26,2016-03-22,22,3,2016,Tuesday,False
4e7fc5d2-7dfa-4921-917e-3fdca0f55896,2016-03-23,23,3,2016,Wednesday,False
5c57ec28-a1bb-4981-8de6-bddd1de0890a,2016-03-24,24,3,2016,Thursday,False
57a9a5ea-98f7-4277-8ed0-2ba4a2f29bf4,2016-03-25,25,3,2016,Friday,False
61f2a6b8-111c-4e22-9e5e-ed10d19fca8d,2016-03-26,26,3,2016,Saturday,True
7f35f2d1-1d2c-4f1f-a332-6de1c6f6f647,2016-03-27,27,3,2016,Sunday,True
81227167-b646-4a96-a2f8-be44032cbc2b,2016-03-28,28,3,2016,Monday,False
57f9ff00-0a01-46ee-a615-a11093c7e310,2016-03-29,29,3,2016,Tuesday,False
82e5b5ad-ddbe-4a98-9a05-ddfa74fc74f2,2016-03-30,30,3,2016,Wednesday,False
a1df3f3a-a5e8-48df-b8e6-90ffbd0e6df8,2016-03-31,31,3,2016,Thursday,False
5bb31260-811b-422d-a321-5c1e192db0e3,2016-04-01,1,4,2016,Friday,False
2ccedc8a-f98d-4be9-9b7d-6d27d058aa87,2016-04-02,2,4,2016,Saturday,True
a85576ca-d1fb-404d-8e74-d99b6dd93b3b,2016-04-03,3,4,2016,Sunday,True
ca101e92-aba2-4674-b014-e501e4b27523,2016-04-04,4,4,2016,Monday,False
7ae386c5-3ef7-4be3-8faa-7cc0de9f03a9,2016-04-05,5,4,2016,Tuesday,False
1a163ff6-d674-44c1-bac7-dc2a2708dcf3,2016-04-06,6,4,2016,Wednesday,False
90bca81f-d3c9-43d7-b1e5-62a4c673e6ff,2016-04-07,7,4,2016,Thursday,False
6efcf8b5-2a4f-41ec-ab22-2c0b0a6157a4,2016-04-08,8,4,2016,Friday,False
32f3969e-af5d-4201-b3f6-9d8326175531,2016-04-09,9,4,2016,Saturday,True
9075818a-a82e-4b61-a686-5b0caa99c80e,2016-04-10,10,4,2016,Sunday,True
5279491e-b3f8-4790-a7f0-a0ec98b14bb1,2016-04-11,11,4,2016,Monday,False
e7df9ae5-e10c-4ad2-ba01-30949df91056,2016-04-12,12,4,2016,Tuesday,False
dee36012-3b0a-4a91-99b1-d5f8cbeaec02,2016-04-13,13,4,2016,Wednesday,False
73324e93-09fb-466c-ab42-83f5474b8a24,2016-04-14,14,4,2016,Thursday,False
47ebeb77-a975-4ecb-8e2b-c8111d3ce9ee,2016-04-15,15,4,2016,Friday,False
616867ff-e3e1-40c2-8503-57462a95627c,2016-04-16,16,4,2016,Saturday,True
0acaa487-c3e7-4931-b789-c04648d0f5db,2016-04-17,17,4,2016,Sunday,True
44908f33-c3c8-499a-b8ec-3939cbcdd556,2016-04-18,18,4,2016,Monday,False
5512e6be-990c-47d5-9b30-9f677ede80df,2016-04-19,19,4,2016,Tuesday,False
04d9cffd-af1d-4a4e-87c3-1c7c19ac97c1,2016-04-20,20,4,2016,Wednesday,False
bc2b83b7-4398-46df-8607-3bae8537866b,2016-04-21,21,4,2016,Thursday,False
245d77d6-acd4-4123-8e32-fbbff0df86f1,2016-04-22,22,4,2016,Friday,False
2de842e5-d929-4b85-a46b-902df6a6b292,2016-04-23,23,4,2016,Saturday,True
c14edef5-adb5-4ea3-92ee-fc8a0534d5ec,2016-04-24,24,4,2016,Sunday,True
61fe413f-3540-4c07-8635-a7ca6c5e22fc,2016-04-25,25,4,2016,Monday,False
1206c26b-2e49-474f-a51a-20cde2e30ebc,2016-04-26,26,4,2016,Tuesday,False
494576c5-4657-4be3-8b4a-4d0c078a8da6,2016-04-27,27,4,2016,Wednesday,False
93ae4634-e3a6-4b7b-9ced-d041cc4c5d0f,2016-04-28,28,4,2016,Thursday,False
a549c8b0-a616-4cfc-932c-81a59ab2b15c,2016-04-29,29,4,2016,Friday,False
47f43b51-7dc3-4f51-8ca7-c6316b592db5,2016-04-30,30,4,2016,Saturday,True
578be580-ed8e-48c4-ad90-958c23b84890,2016-05-01,1,5,2016,Sunday,True
c1024fb0-7f95-463d-bf10-bf06dc39a467,2016-05-02,2,5,2016,Monday,False
f5a07927-8755-48bf-b2e2-6d4947369e2a,2016-05-03,3,5,2016,Tuesday,False
